course_id,course_name,region,date,tee_time,day_of_week,is_weekend,price_18_holes,price_9_holes,spots_available,is_available,days_until,weather_conditions,high_temp_f,precip_chance_pct
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,15:38,Saturday,True,24,15,0,False,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,15:48,Saturday,True,25,15,3,True,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,15:56,Saturday,True,24,15,4,True,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:06,Saturday,True,24,15,0,False,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:14,Saturday,True,24,15,4,True,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:24,Saturday,True,24,16,0,False,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:34,Saturday,True,25,16,0,False,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:44,Saturday,True,24,15,3,True,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-02-28,16:54,Saturday,True,26,15,2,True,17,Sunny,60.0,5
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:00,Sunday,True,40,26,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:08,Sunday,True,42,26,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:16,Sunday,True,42,26,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:24,Sunday,True,40,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:34,Sunday,True,42,24,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:44,Sunday,True,41,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,07:54,Sunday,True,41,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:04,Sunday,True,41,25,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:12,Sunday,True,40,27,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:20,Sunday,True,43,25,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:28,Sunday,True,43,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:38,Sunday,True,41,26,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:46,Sunday,True,40,26,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,08:56,Sunday,True,41,25,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:04,Sunday,True,40,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:14,Sunday,True,39,26,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:22,Sunday,True,40,25,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:32,Sunday,True,43,26,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:40,Sunday,True,41,26,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:50,Sunday,True,43,26,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,09:58,Sunday,True,41,25,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:08,Sunday,True,38,24,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:18,Sunday,True,37,24,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:26,Sunday,True,37,23,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:34,Sunday,True,35,23,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:42,Sunday,True,38,23,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,10:52,Sunday,True,38,23,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:00,Sunday,True,38,23,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:10,Sunday,True,37,24,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:18,Sunday,True,38,23,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:26,Sunday,True,38,24,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:34,Sunday,True,38,22,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:44,Sunday,True,38,23,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,11:52,Sunday,True,37,25,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:02,Sunday,True,32,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:12,Sunday,True,30,21,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:22,Sunday,True,31,20,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:32,Sunday,True,32,21,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:42,Sunday,True,33,20,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,12:52,Sunday,True,32,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:02,Sunday,True,32,20,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:12,Sunday,True,33,20,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:22,Sunday,True,33,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:32,Sunday,True,33,20,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:42,Sunday,True,31,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,13:52,Sunday,True,32,20,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:02,Sunday,True,32,19,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:10,Sunday,True,32,20,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:20,Sunday,True,32,20,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:30,Sunday,True,33,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:40,Sunday,True,32,19,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:50,Sunday,True,33,21,1,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,14:58,Sunday,True,32,20,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:08,Sunday,True,28,17,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:18,Sunday,True,27,16,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:26,Sunday,True,27,16,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:34,Sunday,True,26,17,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:44,Sunday,True,26,17,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,15:54,Sunday,True,26,17,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:02,Sunday,True,28,16,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:10,Sunday,True,27,16,4,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:20,Sunday,True,27,17,0,False,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:28,Sunday,True,27,17,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:38,Sunday,True,28,16,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:48,Sunday,True,27,17,3,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-01,16:56,Sunday,True,27,18,2,True,18,Sunny,64.9,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:00,Monday,False,27,18,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:10,Monday,False,28,18,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:20,Monday,False,28,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:28,Monday,False,29,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:38,Monday,False,27,17,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:46,Monday,False,28,18,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,07:54,Monday,False,28,18,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:02,Monday,False,27,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:10,Monday,False,27,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:18,Monday,False,28,18,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:28,Monday,False,27,17,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:38,Monday,False,28,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:48,Monday,False,28,17,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,08:56,Monday,False,28,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:04,Monday,False,28,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:14,Monday,False,29,17,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:24,Monday,False,27,18,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:34,Monday,False,27,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:44,Monday,False,28,16,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,09:54,Monday,False,27,18,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:04,Monday,False,25,16,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:14,Monday,False,25,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:24,Monday,False,27,16,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:32,Monday,False,27,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:42,Monday,False,28,16,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,10:52,Monday,False,25,16,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:02,Monday,False,26,16,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:10,Monday,False,26,17,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:20,Monday,False,27,16,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:30,Monday,False,27,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:38,Monday,False,26,17,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:46,Monday,False,26,17,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,11:56,Monday,False,25,16,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:06,Monday,False,23,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:14,Monday,False,24,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:24,Monday,False,22,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:34,Monday,False,24,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:42,Monday,False,23,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,12:52,Monday,False,23,15,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:00,Monday,False,24,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:10,Monday,False,22,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:20,Monday,False,22,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:30,Monday,False,23,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:38,Monday,False,23,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:46,Monday,False,24,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,13:54,Monday,False,23,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:02,Monday,False,23,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:10,Monday,False,23,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:20,Monday,False,23,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:30,Monday,False,23,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:38,Monday,False,24,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:46,Monday,False,23,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,14:56,Monday,False,23,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:06,Monday,False,19,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:14,Monday,False,19,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:22,Monday,False,20,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:30,Monday,False,19,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:40,Monday,False,18,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:50,Monday,False,18,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,15:58,Monday,False,19,15,4,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:06,Monday,False,19,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:14,Monday,False,19,15,2,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:24,Monday,False,19,15,3,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:34,Monday,False,19,15,0,False,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:44,Monday,False,19,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-02,16:54,Monday,False,19,15,1,True,19,Sunny,66.5,8
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:00,Tuesday,False,29,18,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:10,Tuesday,False,29,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:20,Tuesday,False,28,17,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:28,Tuesday,False,28,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:38,Tuesday,False,29,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:46,Tuesday,False,29,18,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,07:56,Tuesday,False,28,18,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:06,Tuesday,False,29,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:16,Tuesday,False,29,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:24,Tuesday,False,28,18,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:32,Tuesday,False,28,18,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:42,Tuesday,False,28,18,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:50,Tuesday,False,27,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,08:58,Tuesday,False,29,18,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:08,Tuesday,False,28,18,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:16,Tuesday,False,29,18,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:26,Tuesday,False,27,17,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:34,Tuesday,False,28,18,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:42,Tuesday,False,30,18,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,09:50,Tuesday,False,27,18,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:00,Tuesday,False,28,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:10,Tuesday,False,26,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:20,Tuesday,False,28,16,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:30,Tuesday,False,27,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:38,Tuesday,False,28,17,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:48,Tuesday,False,27,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,10:58,Tuesday,False,26,17,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:08,Tuesday,False,26,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:18,Tuesday,False,27,17,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:28,Tuesday,False,27,16,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:38,Tuesday,False,28,18,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:48,Tuesday,False,28,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,11:56,Tuesday,False,27,17,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:04,Tuesday,False,23,15,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:12,Tuesday,False,24,15,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:22,Tuesday,False,24,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:32,Tuesday,False,24,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:40,Tuesday,False,24,15,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,12:50,Tuesday,False,24,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:00,Tuesday,False,24,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:10,Tuesday,False,23,15,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:20,Tuesday,False,24,15,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:30,Tuesday,False,25,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:40,Tuesday,False,24,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:50,Tuesday,False,24,15,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,13:58,Tuesday,False,23,15,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:08,Tuesday,False,22,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:16,Tuesday,False,24,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:26,Tuesday,False,24,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:34,Tuesday,False,23,15,0,False,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:42,Tuesday,False,24,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,14:50,Tuesday,False,25,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:00,Tuesday,False,19,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:10,Tuesday,False,19,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:20,Tuesday,False,20,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:28,Tuesday,False,20,15,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:38,Tuesday,False,20,15,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:46,Tuesday,False,20,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,15:56,Tuesday,False,20,15,2,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:06,Tuesday,False,19,15,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:16,Tuesday,False,20,15,1,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:24,Tuesday,False,19,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:34,Tuesday,False,19,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:44,Tuesday,False,20,15,3,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-03,16:54,Tuesday,False,19,15,4,True,20,Sunny,69.0,4
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-04,07:00,Wednesday,False,28,18,3,True,21,Sunny,60.0,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-04,07:08,Wednesday,False,30,18,3,True,21,Sunny,60.0,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-04,07:18,Wednesday,False,28,19,2,True,21,Sunny,60.0,0
mystery_valley,Mystery Valley Golf Club,East Atlanta,2026-03-04,07:28,Wednesday,False,30,19,2,True,21,Sunny,60.0,0
